ENSEMBL_ID	symbol
ENSG00000266211	MIR3156-3
ENSG00000266212	NA
ENSG00000266213	NA
ENSG00000266214	NA
ENSG00000266215	MIR3167
ENSG00000266216	NA
ENSG00000266217	NA
ENSG00000266218	NA
ENSG00000266219	NA
ENSG00000266220	NA
ENSG00000266222	NA
ENSG00000266223	NA
ENSG00000266224	NA
ENSG00000266225	NA
ENSG00000266226	MIR4323
ENSG00000266227	NA
ENSG00000266228	MIR3611
ENSG00000266229	NA
ENSG00000266230	NA
ENSG00000266231	NA
ENSG00000266232	MIR3178
ENSG00000266233	NA
ENSG00000266234	NA
ENSG00000266235	MIR3176
ENSG00000266236	NA
ENSG00000266237	NA
ENSG00000266239	NA
ENSG00000266240	MIR5091
ENSG00000266241	NA
ENSG00000266242	NA
ENSG00000266243	MIR4279
ENSG00000266244	NA
ENSG00000266245	MIR4644
ENSG00000266246	NA
ENSG00000266247	NA
ENSG00000266248	NA
ENSG00000266249	NA
ENSG00000266250	NA
ENSG00000266251	NA
ENSG00000266252	NA
ENSG00000266253	NA
ENSG00000266254	NA
ENSG00000266255	MIR4475
ENSG00000266256	LINC00683
ENSG00000266257	NA
ENSG00000266258	LINC01909
ENSG00000266259	NA
ENSG00000266261	NA
ENSG00000266262	MIR4428
ENSG00000266263	NA
ENSG00000266264	NA
ENSG00000266265	KLF14
ENSG00000266268	NA
ENSG00000266269	NA
ENSG00000266270	NA
ENSG00000266271	NA
ENSG00000266272	NA
ENSG00000266273	NA
ENSG00000266274	NA
ENSG00000266275	NA
ENSG00000266276	MIR4743
ENSG00000266277	NA
ENSG00000266278	LINC01910
ENSG00000266279	NA
ENSG00000266280	NA
ENSG00000266281	NA
ENSG00000266282	NA
ENSG00000266283	NA
ENSG00000266284	NA
ENSG00000266285	NA
ENSG00000266286	LOC100996750
ENSG00000266287	MIR3683
ENSG00000266288	NA
ENSG00000266289	NA
ENSG00000266290	LOC101927666
ENSG00000266291	MIR3180-3
ENSG00000266292	NA
ENSG00000266293	NA
ENSG00000266294	NA
ENSG00000266295	SNORD117
ENSG00000266296	NA
ENSG00000266297	MIR744
ENSG00000266298	NA
ENSG00000266299	MIR3118-1
ENSG00000266300	SNORD52
ENSG00000266301	NA
ENSG00000266302	NA
ENSG00000266303	NA
ENSG00000266304	NA
ENSG00000266305	MIR4518
ENSG00000266306	NA
ENSG00000266307	MIR5093
ENSG00000266308	NA
ENSG00000266309	NA
ENSG00000266310	NA
ENSG00000266311	NA
ENSG00000266312	LINC01927
ENSG00000266313	NA
ENSG00000266315	MIR4668
ENSG00000266316	NA
ENSG00000266317	NA
ENSG00000266318	MIR5692A1
ENSG00000266319	NA
ENSG00000266320	MIR3909
ENSG00000266321	MIR4293
ENSG00000266322	NA
ENSG00000266323	NA
ENSG00000266324	MIR4663
ENSG00000266325	MIR3665
ENSG00000266327	MIR4503
ENSG00000266328	MIR4536-2
ENSG00000266329	MIR4281
ENSG00000266330	NA
ENSG00000266331	NA
ENSG00000266332	NA
ENSG00000266333	NA
ENSG00000266334	NA
ENSG00000266335	NA
ENSG00000266336	NA
ENSG00000266337	NA
ENSG00000266338	NBPF15
ENSG00000266339	NA
ENSG00000266340	NA
ENSG00000266341	NA
ENSG00000266342	NA
ENSG00000266343	NA
ENSG00000266344	NA
ENSG00000266345	NA
ENSG00000266346	NA
ENSG00000266347	NA
ENSG00000266349	NA
ENSG00000266350	NA
ENSG00000266352	NA
ENSG00000266353	NA
ENSG00000266354	MIR4776-1
ENSG00000266355	NA
ENSG00000266356	NA
ENSG00000266357	NA
ENSG00000266358	NA
ENSG00000266359	NA
ENSG00000266360	NA
ENSG00000266361	NA
ENSG00000266362	NA
ENSG00000266363	NA
ENSG00000266364	NA
ENSG00000266365	NA
ENSG00000266366	NA
ENSG00000266367	NA
ENSG00000266368	NA
ENSG00000266369	NA
ENSG00000266370	MIR3657
ENSG00000266371	NA
ENSG00000266372	NA
ENSG00000266373	NA
ENSG00000266374	NA
ENSG00000266375	NA
ENSG00000266376	NA
ENSG00000266377	NA
ENSG00000266378	NA
ENSG00000266379	NA
ENSG00000266380	NA
ENSG00000266381	NA
ENSG00000266382	NA
ENSG00000266383	MIR5002
ENSG00000266384	NA
ENSG00000266385	NA
ENSG00000266386	NA
ENSG00000266387	NA
ENSG00000266388	NA
ENSG00000266389	NA
ENSG00000266390	NA
ENSG00000266391	NA
ENSG00000266392	MIR4740
ENSG00000266393	NA
ENSG00000266394	NA
ENSG00000266396	MIR4273
ENSG00000266397	NA
ENSG00000266398	NA
ENSG00000266399	NA
ENSG00000266400	NA
ENSG00000266401	NA
ENSG00000266402	SNHG25
ENSG00000266403	NA
ENSG00000266404	NA
ENSG00000266405	CBX3P2
ENSG00000266406	NA
ENSG00000266407	MIR3157
ENSG00000266408	NA
ENSG00000266409	NA
ENSG00000266410	NA
ENSG00000266411	NA
ENSG00000266412	NCOA4
ENSG00000266413	NA
ENSG00000266414	NA
ENSG00000266415	MIR4636
ENSG00000266416	NA
ENSG00000266417	MIR4424
ENSG00000266418	NA
ENSG00000266419	SNORD117
ENSG00000266420	NA
ENSG00000266421	MIR4451
ENSG00000266423	MIR3163
ENSG00000266424	NA
ENSG00000266425	NA
ENSG00000266426	MIR4719
ENSG00000266427	NA
ENSG00000266428	NA
ENSG00000266429	NA
ENSG00000266430	NA
ENSG00000266431	MIR5580
ENSG00000266432	NA
ENSG00000266433	TBC1D3P5
ENSG00000266434	NA
ENSG00000266435	NA
ENSG00000266436	MIR4264
ENSG00000266437	MIR4746
ENSG00000266439	NA
ENSG00000266440	NA
ENSG00000266441	LOC101927168
ENSG00000266442	MSH5-SAPCD1
ENSG00000266443	NA
ENSG00000266444	NA
ENSG00000266445	NA
ENSG00000266446	NA
ENSG00000266447	NA
ENSG00000266448	NA
ENSG00000266449	MIR3713
ENSG00000266450	NA
ENSG00000266451	NA
ENSG00000266452	NA
ENSG00000266453	NA
ENSG00000266454	MIR3179-3
ENSG00000266455	NA
ENSG00000266456	NA
ENSG00000266457	NA
ENSG00000266458	MIR4259
ENSG00000266459	NA
ENSG00000266460	NA
ENSG00000266461	MIR2392
ENSG00000266462	NA
ENSG00000266463	MIR3196
ENSG00000266464	NA
ENSG00000266465	NA
ENSG00000266466	NA
ENSG00000266467	NA
ENSG00000266468	NA
ENSG00000266469	NA
ENSG00000266470	NA
ENSG00000266472	MRPS21
ENSG00000266473	NA
ENSG00000266474	NA
ENSG00000266475	NA
ENSG00000266476	NA
ENSG00000266477	NA
ENSG00000266478	MIR5197
ENSG00000266479	NA
ENSG00000266480	NA
ENSG00000266481	NA
ENSG00000266482	NA
ENSG00000266483	NA
ENSG00000266484	NA
ENSG00000266485	NA
ENSG00000266486	NA
ENSG00000266487	NA
ENSG00000266488	FANCD2P2
ENSG00000266489	NA
ENSG00000266490	NA
ENSG00000266491	NA
ENSG00000266492	NA
ENSG00000266493	NA
ENSG00000266494	MIR4641
ENSG00000266495	NA
ENSG00000266496	NA
ENSG00000266497	NA
ENSG00000266498	NA
ENSG00000266499	NA
ENSG00000266500	NA
ENSG00000266501	NA
ENSG00000266502	MIR5681A
ENSG00000266503	NA
ENSG00000266504	NA
ENSG00000266505	NA
ENSG00000266507	MIR4479
ENSG00000266508	MIR3201
ENSG00000266509	MIR3934
ENSG00000266510	NA
ENSG00000266511	NA
ENSG00000266512	NA
ENSG00000266513	NA
ENSG00000266514	MIR3689F
ENSG00000266515	MIR4452
ENSG00000266516	NA
ENSG00000266517	MIR4715
ENSG00000266518	MIR4268
ENSG00000266519	NA
ENSG00000266520	NA
ENSG00000266521	NA
ENSG00000266522	NA
ENSG00000266523	NA
ENSG00000266524	GDF10
ENSG00000266525	MIR4650-1
ENSG00000266526	NA
ENSG00000266527	NA
ENSG00000266528	NA
ENSG00000266529	NA
ENSG00000266530	MIR4318
ENSG00000266531	MIR4706
ENSG00000266532	NA
ENSG00000266533	MIR3619
ENSG00000266534	NA
ENSG00000266535	NA
ENSG00000266536	NA
ENSG00000266537	NA
ENSG00000266538	NA
ENSG00000266539	NA
ENSG00000266540	NA
ENSG00000266541	NA
ENSG00000266542	NA
ENSG00000266543	NA
ENSG00000266544	NA
ENSG00000266545	MIR5701-1
ENSG00000266546	NA
ENSG00000266547	NA
ENSG00000266548	NA
ENSG00000266549	NA
ENSG00000266550	NA
ENSG00000266551	NA
ENSG00000266552	NA
ENSG00000266553	NA
ENSG00000266554	LINC01443
ENSG00000266555	MIR3145
ENSG00000266556	NA
ENSG00000266557	NA
ENSG00000266558	NA
ENSG00000266559	MIR4530
ENSG00000266560	MAGEA10-MAGEA5
ENSG00000266561	NA
ENSG00000266562	NA
ENSG00000266563	NA
ENSG00000266564	MIR4418
ENSG00000266566	NA
ENSG00000266567	NA
ENSG00000266568	NA
ENSG00000266569	NA
ENSG00000266570	MIR5579
ENSG00000266571	NA
ENSG00000266572	NA
ENSG00000266573	LOC105372028
ENSG00000266574	NA
ENSG00000266575	NA
ENSG00000266576	NA
ENSG00000266577	NA
ENSG00000266578	NA
ENSG00000266579	NA
ENSG00000266580	MIR4254
ENSG00000266581	MIR3166
ENSG00000266582	MIR4527
ENSG00000266583	MIR4478
ENSG00000266584	NA
ENSG00000266585	NA
ENSG00000266586	NA
ENSG00000266587	NA
ENSG00000266588	NA
ENSG00000266589	MIR4512
ENSG00000266590	NA
ENSG00000266591	NA
ENSG00000266592	NA
ENSG00000266593	MIR4713
ENSG00000266594	MIR4766
ENSG00000266595	NA
ENSG00000266596	NA
ENSG00000266597	NA
ENSG00000266598	NA
ENSG00000266599	NA
ENSG00000266600	NA
ENSG00000266601	NA
ENSG00000266602	NA
ENSG00000266603	NA
ENSG00000266604	NA
ENSG00000266605	NA
ENSG00000266606	NA
ENSG00000266607	NA
ENSG00000266608	NA
ENSG00000266609	NA
ENSG00000266610	NA
ENSG00000266611	MIR4703
ENSG00000266612	NA
ENSG00000266613	NA
ENSG00000266614	NA
ENSG00000266615	NA
ENSG00000266616	NA
ENSG00000266617	MIR3692
ENSG00000266618	MIR4742
ENSG00000266619	MIR4642
ENSG00000266620	NA
ENSG00000266621	NA
ENSG00000266622	NA
ENSG00000266624	NA
ENSG00000266625	NA
ENSG00000266626	NA
ENSG00000266627	NA
ENSG00000266628	NA
ENSG00000266629	NA
ENSG00000266630	NA
ENSG00000266631	NA
ENSG00000266632	NA
ENSG00000266633	NA
ENSG00000266634	MIR3972
ENSG00000266635	NA
ENSG00000266636	NA
ENSG00000266637	NA
ENSG00000266638	NA
ENSG00000266639	NA
ENSG00000266640	MIR4754
ENSG00000266641	NA
ENSG00000266642	NA
ENSG00000266643	MIR3677
ENSG00000266644	NA
ENSG00000266645	MIR4299
ENSG00000266646	SNORD84
ENSG00000266647	NA
ENSG00000266648	NA
ENSG00000266649	MIR3126
ENSG00000266650	NA
ENSG00000266651	NA
ENSG00000266652	NA
ENSG00000266653	NA
ENSG00000266654	NA
ENSG00000266655	MIR3908
ENSG00000266656	NA
ENSG00000266657	NA
ENSG00000266658	NA
ENSG00000266659	NA
ENSG00000266660	NA
ENSG00000266662	NA
ENSG00000266663	MIR3169
ENSG00000266664	NA
ENSG00000266665	MIR4739
ENSG00000266666	MIR4325
ENSG00000266667	NA
ENSG00000266668	MIR5692C2
ENSG00000266669	NA
ENSG00000266670	NA
ENSG00000266671	NA
ENSG00000266672	SNORD32B
ENSG00000266673	NA
ENSG00000266675	NA
ENSG00000266676	MIR4297
ENSG00000266677	NA
ENSG00000266678	NA
ENSG00000266680	NA
ENSG00000266681	NA
ENSG00000266682	NA
ENSG00000266683	NA
ENSG00000266684	NA
ENSG00000266685	NA
ENSG00000266686	NA
ENSG00000266687	NA
ENSG00000266688	NA
ENSG00000266689	NA
ENSG00000266690	MIR4274
ENSG00000266691	NA
ENSG00000266692	NA
ENSG00000266693	NA
ENSG00000266694	NA
ENSG00000266695	NA
ENSG00000266696	NA
ENSG00000266697	NA
ENSG00000266698	MIR3945
ENSG00000266699	NA
ENSG00000266700	NA
ENSG00000266701	NA
ENSG00000266702	NA
ENSG00000266703	MIR4490
ENSG00000266704	MIR4498
ENSG00000266705	MIR4437
ENSG00000266706	NA
ENSG00000266707	NA
ENSG00000266708	NA
ENSG00000266709	MGC12916
ENSG00000266710	NA
ENSG00000266711	NA
ENSG00000266712	MIR3149
ENSG00000266713	NA
ENSG00000266714	MYO15B
ENSG00000266715	NA
ENSG00000266716	NA
ENSG00000266717	NA
ENSG00000266718	NA
ENSG00000266719	MIR4676
ENSG00000266720	NA
ENSG00000266721	MIR5695
ENSG00000266722	NA
ENSG00000266723	NA
ENSG00000266724	NA
ENSG00000266726	NA
ENSG00000266727	NA
ENSG00000266728	NA
ENSG00000266729	DSG1-AS1
ENSG00000266730	NA
ENSG00000266731	NA
ENSG00000266732	NA
ENSG00000266733	TBC1D29P
ENSG00000266734	NA
ENSG00000266735	NA
ENSG00000266736	NA
ENSG00000266737	NA
ENSG00000266738	MIR4757
ENSG00000266739	NA
ENSG00000266740	MIR4708
ENSG00000266741	NA
ENSG00000266743	NA
ENSG00000266744	NA
ENSG00000266745	MIR3135A
ENSG00000266746	NA
ENSG00000266747	NA
ENSG00000266748	NA
ENSG00000266749	NA
ENSG00000266750	MIR4645
ENSG00000266751	MIR3661
ENSG00000266753	NA
ENSG00000266754	NA
ENSG00000266755	SNORD84
ENSG00000266756	MIR5680
ENSG00000266757	NA
ENSG00000266758	MIR3680-2
ENSG00000266759	NA
ENSG00000266760	MIR4464
ENSG00000266761	MIR3194
ENSG00000266763	NA
ENSG00000266764	NA
ENSG00000266765	NA
ENSG00000266766	NA
ENSG00000266767	NA
ENSG00000266768	NA
ENSG00000266769	NA
ENSG00000266770	NA
ENSG00000266771	NA
ENSG00000266772	NA
ENSG00000266773	NA
ENSG00000266774	NA
ENSG00000266775	NA
ENSG00000266776	MIR4646
ENSG00000266777	SH3GL1P1
ENSG00000266778	NA
ENSG00000266779	NA
ENSG00000266780	MIR4444-2
ENSG00000266781	NA
ENSG00000266782	MIR3663
ENSG00000266783	NA
ENSG00000266784	NA
ENSG00000266785	NA
ENSG00000266786	NA
ENSG00000266787	NA
ENSG00000266788	NA
ENSG00000266790	NA
ENSG00000266791	NA
ENSG00000266792	NA
ENSG00000266793	NA
ENSG00000266794	NA
ENSG00000266795	NA
ENSG00000266796	NA
ENSG00000266797	NA
ENSG00000266798	NA
ENSG00000266799	NA
ENSG00000266800	NA
ENSG00000266801	NA
ENSG00000266802	NA
ENSG00000266803	NA
ENSG00000266804	NA
ENSG00000266805	NA
ENSG00000266806	NA
ENSG00000266807	MIR548H5
ENSG00000266808	MIR548AE1
ENSG00000266809	NA
ENSG00000266810	NA
ENSG00000266811	NA
ENSG00000266812	NA
ENSG00000266813	NA
ENSG00000266814	NA
ENSG00000266815	NA
ENSG00000266816	NA
ENSG00000266817	NA
ENSG00000266818	NA
ENSG00000266819	NA
ENSG00000266820	NA
ENSG00000266821	NA
ENSG00000266822	NA
ENSG00000266823	NA
ENSG00000266824	NA
ENSG00000266825	NA
ENSG00000266826	NA
ENSG00000266827	MIR3689E
ENSG00000266828	NA
ENSG00000266829	NA
ENSG00000266830	NA
ENSG00000266831	NA
ENSG00000266832	NA
ENSG00000266833	NA
ENSG00000266834	NA
ENSG00000266835	GAPLINC
ENSG00000266836	NA
ENSG00000266837	NA
ENSG00000266838	NA
ENSG00000266839	NA
ENSG00000266840	NA
ENSG00000266841	NA
ENSG00000266842	NA
ENSG00000266843	NA
ENSG00000266844	LOC105372217
ENSG00000266845	NA
ENSG00000266846	NA
ENSG00000266847	SNORA38
ENSG00000266849	NA
ENSG00000266850	LOC101927571
ENSG00000266851	NA
ENSG00000266852	MIR4482
ENSG00000266853	NA
ENSG00000266854	NA
ENSG00000266855	MIR3910-1
ENSG00000266856	NA
ENSG00000266857	NA
ENSG00000266858	NA
ENSG00000266859	NA
ENSG00000266860	NA
ENSG00000266861	NA
ENSG00000266862	NA
ENSG00000266863	NA
ENSG00000266864	NA
ENSG00000266865	NA
ENSG00000266866	NA
ENSG00000266867	NA
ENSG00000266868	NA
ENSG00000266869	NA
ENSG00000266870	NA
ENSG00000266871	NA
ENSG00000266872	NA
ENSG00000266874	NA
ENSG00000266875	NA
ENSG00000266876	NA
ENSG00000266877	NA
ENSG00000266879	NA
ENSG00000266880	NA
ENSG00000266881	NA
ENSG00000266882	NA
ENSG00000266883	NA
ENSG00000266884	NA
ENSG00000266885	NA
ENSG00000266886	NA
ENSG00000266887	MIR4535
ENSG00000266888	NA
ENSG00000266889	NA
ENSG00000266890	MIR4634
ENSG00000266891	NA
ENSG00000266892	NA
ENSG00000266893	NA
ENSG00000266895	NA
ENSG00000266896	NA
ENSG00000266897	NA
ENSG00000266899	NA
ENSG00000266900	NA
ENSG00000266901	NA
ENSG00000266903	NA
ENSG00000266904	LINC00663
ENSG00000266905	NA
ENSG00000266906	NA
ENSG00000266907	NA
ENSG00000266908	NA
ENSG00000266909	NA
ENSG00000266910	NA
ENSG00000266911	NA
ENSG00000266912	NA
ENSG00000266913	LINC01841
ENSG00000266915	NA
ENSG00000266916	ZNF793-AS1
ENSG00000266918	NA
ENSG00000266919	NA
ENSG00000266920	NA
ENSG00000266921	LOC101928063
ENSG00000266922	NA
ENSG00000266923	NA
ENSG00000266924	NA
ENSG00000266925	NA
ENSG00000266926	NA
ENSG00000266927	NA
ENSG00000266928	NA
ENSG00000266929	NA
ENSG00000266930	NA
ENSG00000266931	NA
ENSG00000266932	NA
ENSG00000266933	NA
ENSG00000266934	NA
ENSG00000266935	NA
ENSG00000266936	NA
ENSG00000266938	NA
ENSG00000266939	NA
ENSG00000266941	NA
ENSG00000266942	NA
ENSG00000266943	NA
ENSG00000266944	NA
ENSG00000266945	NA
ENSG00000266946	NA
ENSG00000266947	NA
ENSG00000266949	NA
ENSG00000266950	NA
ENSG00000266951	NA
ENSG00000266952	LINC01538
ENSG00000266953	NA
ENSG00000266954	NA
ENSG00000266955	NA
ENSG00000266956	NA
ENSG00000266957	NA
ENSG00000266958	NA
ENSG00000266959	NA
ENSG00000266960	NA
ENSG00000266961	NA
ENSG00000266962	LOC108783654
ENSG00000266963	NA
ENSG00000266964	FXYD1
ENSG00000266965	NA
ENSG00000266967	AARSD1
ENSG00000266968	NA
ENSG00000266969	NA
ENSG00000266970	LOC101928674
ENSG00000266971	NA
ENSG00000266972	NA
ENSG00000266973	NA
ENSG00000266975	FARSA-AS1
ENSG00000266976	LOC102724908
ENSG00000266977	NA
ENSG00000266978	NA
ENSG00000266979	LINC01180
ENSG00000266980	NA
ENSG00000266981	NA
ENSG00000266982	NA
ENSG00000266983	LOC100128568
ENSG00000266984	NA
ENSG00000266985	NA
ENSG00000266986	NA
ENSG00000266987	NA
ENSG00000266988	NA
ENSG00000266989	NA
ENSG00000266990	NA
ENSG00000266992	NA
ENSG00000266993	LOC105378721
ENSG00000266994	NA
ENSG00000266995	NA
ENSG00000266996	NA
ENSG00000266997	NA
ENSG00000266998	NA
ENSG00000266999	NA
ENSG00000267000	NA
ENSG00000267001	NA
ENSG00000267002	NA
ENSG00000267003	NA
ENSG00000267004	NA
ENSG00000267005	NA
ENSG00000267006	NA
ENSG00000267007	NA
ENSG00000267009	NA
ENSG00000267010	NA
ENSG00000267011	NA
ENSG00000267012	NA
ENSG00000267013	LINC01929
ENSG00000267014	LINC01532
ENSG00000267015	NA
ENSG00000267016	NA
ENSG00000267017	NA
ENSG00000267018	NA
ENSG00000267019	NA
ENSG00000267020	NA
ENSG00000267021	NA
ENSG00000267022	NA
ENSG00000267023	NA
ENSG00000267024	NA
ENSG00000267025	NA
ENSG00000267026	LOC102724684
ENSG00000267027	NA
ENSG00000267028	TCF4-AS1
ENSG00000267029	NA
ENSG00000267030	NA
ENSG00000267032	NA
ENSG00000267033	NA
ENSG00000267034	NA
ENSG00000267035	NA
ENSG00000267036	NA
ENSG00000267037	NA
ENSG00000267038	NA
ENSG00000267039	LOC105372069
ENSG00000267040	LOC100505549
ENSG00000267041	ZNF850
ENSG00000267042	NA
ENSG00000267043	NA
ENSG00000267044	NA
ENSG00000267045	NA
ENSG00000267046	NA
ENSG00000267047	NA
ENSG00000267048	NA
ENSG00000267049	NA
ENSG00000267050	NA
ENSG00000267051	NA
ENSG00000267052	NA
ENSG00000267053	LOC100134317
ENSG00000267054	NA
ENSG00000267055	NA
ENSG00000267056	NA
ENSG00000267057	LINC01905
ENSG00000267058	LOC100505715
ENSG00000267059	NA
ENSG00000267060	PTGES3L
ENSG00000267061	NA
ENSG00000267062	NA
ENSG00000267063	NA
ENSG00000267064	UXT-AS1
ENSG00000267065	LINC02080
ENSG00000267066	NA
ENSG00000267067	NA
ENSG00000267069	NA
ENSG00000267070	NA
ENSG00000267071	NA
ENSG00000267072	NAGPA-AS1
ENSG00000267073	NA
ENSG00000267074	NA
ENSG00000267075	NA
ENSG00000267076	NA
ENSG00000267077	NA
ENSG00000267078	NA
ENSG00000267079	NA
ENSG00000267080	ASB16-AS1
ENSG00000267081	NA
ENSG00000267082	LOC105372273
ENSG00000267083	NA
ENSG00000267084	NA
ENSG00000267085	NA
ENSG00000267086	NA
ENSG00000267087	NA
ENSG00000267088	NA
ENSG00000267089	NA
ENSG00000267090	NA
ENSG00000267091	NA
ENSG00000267092	NA
ENSG00000267093	NA
ENSG00000267094	NA
ENSG00000267095	NA
ENSG00000267096	NA
ENSG00000267097	NA
ENSG00000267098	NA
ENSG00000267099	NA
ENSG00000267100	ILF3-DT
ENSG00000267101	NA
ENSG00000267102	NA
ENSG00000267104	TBC1D3P1-DHX40P1
ENSG00000267105	NA
ENSG00000267106	ZNF561-AS1
ENSG00000267107	PCAT19
ENSG00000267108	NA
ENSG00000267109	NA
ENSG00000267110	NA
ENSG00000267112	NA
ENSG00000267113	NA
ENSG00000267114	NA
ENSG00000267115	NA
ENSG00000267116	NA
ENSG00000267117	NA
ENSG00000267118	NA
ENSG00000267119	NA
ENSG00000267120	NA
ENSG00000267121	LOC339192
ENSG00000267122	NA
ENSG00000267123	SCAT1
ENSG00000267124	NA
ENSG00000267125	NA
ENSG00000267126	NA
ENSG00000267127	NA
ENSG00000267128	RNF157-AS1
ENSG00000267129	NA
ENSG00000267130	NA
ENSG00000267131	LOC101927855
ENSG00000267132	NA
ENSG00000267133	NA
ENSG00000267134	LINC01924
ENSG00000267135	NA
ENSG00000267136	NA
ENSG00000267137	NA
ENSG00000267138	NA
ENSG00000267139	NA
ENSG00000267140	NA
ENSG00000267141	NA
ENSG00000267142	NA
ENSG00000267143	NA
ENSG00000267144	LOC105372414
ENSG00000267145	NA
ENSG00000267146	NA
ENSG00000267147	LINC01842
ENSG00000267148	NA
ENSG00000267149	NA
ENSG00000267150	NA
ENSG00000267151	MIR2117HG
ENSG00000267152	NA
ENSG00000267153	NA
ENSG00000267154	NA
ENSG00000267156	NA
ENSG00000267157	NA
ENSG00000267159	NA
ENSG00000267160	NA
ENSG00000267161	NA
ENSG00000267162	NA
ENSG00000267163	NA
ENSG00000267165	NA
ENSG00000267166	NA
ENSG00000267167	NA
ENSG00000267168	NA
ENSG00000267169	LOC100507373
ENSG00000267170	NA
ENSG00000267172	NA
ENSG00000267173	NA
ENSG00000267174	NA
ENSG00000267175	NA
ENSG00000267177	NA
ENSG00000267178	NA
ENSG00000267179	NA
ENSG00000267180	NA
ENSG00000267181	NA
ENSG00000267182	NA
ENSG00000267183	NA
ENSG00000267184	NA
ENSG00000267185	NA
ENSG00000267186	NA
ENSG00000267187	NA
ENSG00000267188	NA
ENSG00000267189	NA
ENSG00000267190	NA
ENSG00000267191	NA
ENSG00000267192	NA
ENSG00000267193	NA
ENSG00000267194	NA
ENSG00000267195	MIR212
ENSG00000267196	NA
ENSG00000267197	NA
ENSG00000267198	NA
ENSG00000267199	NA
ENSG00000267200	MIR132
ENSG00000267201	LINC01775
ENSG00000267202	LOC105372068
ENSG00000267203	NA
ENSG00000267204	LINC01782
ENSG00000267205	NA
ENSG00000267206	LCN6
ENSG00000267207	NA
ENSG00000267208	NA
ENSG00000267209	NA
ENSG00000267211	NA
ENSG00000267212	NA
ENSG00000267213	LOC400684
ENSG00000267214	NA
ENSG00000267215	NA
ENSG00000267216	ZNF8-ERVK3-1
ENSG00000267218	NA
ENSG00000267219	NA
ENSG00000267220	NA
ENSG00000267221	ZNF385C
ENSG00000267222	NA
ENSG00000267223	NA
ENSG00000267224	NA
ENSG00000267225	NA
ENSG00000267226	LOC101927322
ENSG00000267227	NA
ENSG00000267228	NA
ENSG00000267229	NA
ENSG00000267230	NA
ENSG00000267231	NA
ENSG00000267232	NA
ENSG00000267233	NA
ENSG00000267234	NA
ENSG00000267235	NA
ENSG00000267237	NA
ENSG00000267238	NA
ENSG00000267239	NA
ENSG00000267240	NA
ENSG00000267241	NA
ENSG00000267242	NA
ENSG00000267243	NA
ENSG00000267244	LOC100288123
ENSG00000267245	NA
ENSG00000267246	NA
ENSG00000267247	NA
ENSG00000267248	LOC100996660
ENSG00000267249	NA
ENSG00000267250	NA
ENSG00000267251	NA
ENSG00000267252	LINC01255
ENSG00000267253	NA
ENSG00000267254	ZNF790-AS1
ENSG00000267255	NA
ENSG00000267256	NA
ENSG00000267257	NA
ENSG00000267258	NA
ENSG00000267259	NA
ENSG00000267260	LOC728485
ENSG00000267261	NA
ENSG00000267262	NA
ENSG00000267263	NA
ENSG00000267264	NA
ENSG00000267265	NA
ENSG00000267267	NA
ENSG00000267268	NA
ENSG00000267269	NA
ENSG00000267270	PARD6G-AS1
ENSG00000267271	NA
ENSG00000267272	LINC01140
ENSG00000267273	NA
ENSG00000267274	NA
ENSG00000267275	NA
ENSG00000267277	NA
ENSG00000267278	MAP3K14-AS1
ENSG00000267279	NA
ENSG00000267280	TBX2-AS1
ENSG00000267281	NA
ENSG00000267282	NA
ENSG00000267283	NA
ENSG00000267284	NA
ENSG00000267285	NA
ENSG00000267286	NA
ENSG00000267287	NA
ENSG00000267288	LOC105371795
ENSG00000267289	LOC100996288
ENSG00000267290	NA
ENSG00000267291	LOC105372397
ENSG00000267292	NA
ENSG00000267293	NA
ENSG00000267294	NA
ENSG00000267295	NA
ENSG00000267296	CEBPA-DT
ENSG00000267297	NA
ENSG00000267298	NA
ENSG00000267299	NA
ENSG00000267301	NA
ENSG00000267302	RNFT1-DT
ENSG00000267303	NA
ENSG00000267304	NA
ENSG00000267305	NA
ENSG00000267306	NA
ENSG00000267308	LINC01764
ENSG00000267309	LOC728752
ENSG00000267310	NA
ENSG00000267311	NA
ENSG00000267312	NA
ENSG00000267313	KC6
ENSG00000267314	NA
ENSG00000267315	NA
ENSG00000267316	NA
ENSG00000267317	NA
ENSG00000267318	NA
ENSG00000267319	NA
ENSG00000267320	NA
ENSG00000267321	LINC02001
ENSG00000267322	SCARNA17
ENSG00000267323	NA
ENSG00000267324	NA
ENSG00000267325	LINC01415
ENSG00000267326	NA
ENSG00000267327	NA
ENSG00000267328	NA
ENSG00000267329	NA
ENSG00000267330	NA
ENSG00000267332	NA
ENSG00000267333	NA
ENSG00000267334	NA
ENSG00000267335	NA
ENSG00000267336	NA
ENSG00000267337	LINC01478
ENSG00000267338	NA
ENSG00000267339	LINC00906
ENSG00000267340	NA
ENSG00000267341	NA
ENSG00000267342	NA
ENSG00000267343	NA
ENSG00000267344	NA
ENSG00000267345	NA
ENSG00000267346	NA
ENSG00000267347	NA
ENSG00000267348	GEMIN7-AS1
ENSG00000267349	NA
ENSG00000267350	NA
ENSG00000267351	NA
ENSG00000267352	NA
ENSG00000267353	NA
ENSG00000267354	NA
ENSG00000267355	NA
ENSG00000267356	NA
ENSG00000267357	NA
ENSG00000267359	NA
ENSG00000267360	NA
ENSG00000267361	NA
ENSG00000267362	NA
